time,w0,w1,w2,w3,p1,p2,p3
9:40:12,881.3369977,872.7205124,874.2837996,896.7155697,188.78,188.56,185.38
9:40:14,880.4907825,871.7436495,872.3705813,897.0492995,188.8,188.72,185.21
9:40:16,879.0280232,871.8788555,869.1070531,895.8002908,188.58,188.97,185.18
9:40:18,880.5075061,871.5543612,871.9953091,897.6539783,188.83,188.77,185.13
9:40:20,878.7258831,870.8276293,870.4138047,894.6438012,188.69,188.74,185.3
9:40:22,879.8597446,871.7808312,870.3735969,897.1120804,188.71,188.91,185.11
9:40:24,880.8587021,872.5548852,871.5496733,898.1562252,188.74,188.88,185.11
9:40:26,880.4105091,871.936318,872.1695426,896.8213058,188.77,188.73,185.23
9:40:28,879.4505733,870.5504572,870.6718043,896.8080888,188.83,188.81,185.1
9:40:30,879.9913037,871.7673106,870.1725582,897.7134549,188.73,188.96,185.05
9:40:32,880.2410431,873.5689297,870.3300385,896.5371398,188.51,188.97,185.25
9:40:34,880.557677,873.7920195,870.2630256,897.3235527,188.52,189.02,185.18
9:40:37,879.2989459,871.9870202,869.1338583,896.4710547,188.6,189.01,185.12
9:40:39,880.4941272,872.8759993,872.2801139,896.0415015,188.64,188.73,185.36
9:40:41,880.8129909,873.1193699,871.4625565,897.5548506,188.65,188.89,185.19
9:40:43,880.2187449,872.8590985,870.9063495,896.5966164,188.61,188.88,185.24
9:40:45,881.4640972,872.5346043,875.1415648,896.4280994,188.83,188.46,185.44
9:40:47,880.5052763,873.9677872,870.618194,896.6461803,188.49,188.97,185.27
9:40:49,880.2343537,871.52732,872.1728933,896.6957441,188.8,188.71,185.22
9:40:51,879.7727818,872.5988271,869.6029486,896.8146973,188.58,189.01,185.14
9:40:53,880.5755155,872.1289865,873.4293852,895.8795929,188.76,188.58,185.39
9:40:55,881.2924013,874.7655022,872.4945552,896.3487973,188.49,188.81,185.43
9:40:57,880.5019316,873.7717386,870.9097001,896.5404441,188.52,188.92,185.29
9:40:59,882.2924738,872.825297,874.0056961,899.7191383,188.9,188.74,185.09
9:41:01,880.3313507,873.1193699,872.1159323,895.4830822,188.59,188.73,185.41
9:41:03,879.8876173,872.5210837,870.7120121,896.1373249,188.61,188.87,185.25
9:41:05,881.8676939,874.2381991,873.4762942,897.6011102,188.64,188.75,185.33
9:41:07,879.8753533,874.2618601,870.4339085,894.6735395,188.36,188.9,185.46
9:41:09,880.6970405,873.143031,871.911543,896.745308,188.63,188.81,185.28
9:41:11,881.4328798,875.6882827,871.2615178,897.0790378,188.38,189,185.34
9:41:13,881.4351096,873.5858304,873.6505277,896.784959,188.68,188.67,185.39
9:41:15,880.1507356,874.4241072,869.334897,896.4148824,188.38,189.1,185.25
9:41:17,879.7348749,872.1932093,869.0668454,897.6275443,188.63,189.08,185.02
9:41:19,881.7907652,874.4207271,873.0105545,897.6539783,188.61,188.81,185.31
9:41:21,881.490855,875.3435076,872.0388675,896.8213058,188.43,188.9,185.39
9:41:23,880.2956736,873.5520289,870.1021947,896.9402591,188.52,189.01,185.2
9:41:25,879.8474806,873.7953996,870.306584,895.1724822,188.42,188.92,185.39
9:41:27,881.0315129,875.1880208,870.2060647,897.4193762,188.39,189.1,185.24
9:41:29,880.872081,875.3232267,871.1509466,895.8828972,188.35,188.94,185.43
9:41:31,880.5677111,875.0899965,869.3013905,897.0327782,188.34,189.16,185.23
9:41:33,880.4629098,874.1435549,870.5344279,896.4314036,188.46,188.97,185.3
9:41:35,879.8653191,874.7452213,869.0869492,895.4996035,188.29,189.09,185.34
9:41:37,881.635793,875.103517,873.7275926,895.8201163,188.49,188.68,185.55
9:41:39,881.5822774,875.2184421,872.1628413,897.0922548,188.46,188.9,185.36
9:41:41,880.3647979,874.2720005,870.5009214,896.04811,188.43,188.96,185.34
9:41:43,882.2835545,877.5744055,871.7775172,897.2475549,188.23,189.05,185.44
9:41:45,882.0561133,875.5598371,873.9319819,896.4181866,188.48,188.71,185.53
9:41:47,881.9423927,875.6680018,872.4040878,897.482157,188.45,188.91,185.36
9:41:49,881.0738794,875.671382,870.5411292,896.7420037,188.33,189.06,185.34
9:41:51,881.8866473,876.627964,873.9956442,894.809014,188.31,188.68,185.73
9:41:53,882.2478775,876.5705014,873.40258,896.5206186,188.37,188.82,185.54
9:41:55,881.224392,875.4618128,871.8880885,896.0646312,188.38,188.89,185.46
9:41:57,879.6222692,874.0827122,870.5009214,894.0325139,188.35,188.86,185.51
9:41:59,882.0817562,875.6139195,871.4625565,898.876553,188.48,189.07,185.18
9:42:01,882.1709488,876.377833,872.0556207,897.8092784,188.38,189,185.35
9:42:03,882.8945241,875.4280113,873.2551516,899.6993127,188.62,188.93,185.18
9:42:05,881.066075,875.8944718,868.8188976,898.1991805,188.3,189.3,185.13
9:42:07,880.8776556,875.5598371,871.8344781,894.9940523,188.32,188.85,185.56
9:42:09,881.4841655,875.9553144,871.599933,896.6362675,188.35,188.96,185.41
9:42:11,881.9379331,875.9147527,873.4997487,896.1472376,188.42,188.76,185.55
9:42:13,882.2456477,876.2257263,871.0437259,899.1772403,188.42,189.15,185.16
9:42:15,882.253452,877.2127296,871.2112582,898.0703146,188.28,189.13,185.32
9:42:17,881.6569763,875.85391,873.0206065,895.8465504,188.39,188.79,185.55
9:42:19,882.242303,878.4363434,873.0206065,895.0568332,188.1,188.87,185.75
9:42:21,883.1431486,876.9592185,872.9066845,899.2829765,188.44,189.01,185.28
9:42:23,883.0963225,877.3411753,876.1333557,895.5888184,188.38,188.55,185.79
9:42:25,880.8263698,876.0499586,870.5645837,895.6152524,188.24,189.02,185.46
9:42:27,880.9133326,875.9857358,869.4588708,897.0261697,188.26,189.19,185.28
9:42:29,880.9713078,873.825821,872.5515162,896.2595823,188.58,188.76,185.39
9:42:31,882.3036229,876.3440315,872.0924778,898.1991805,188.41,189.01,185.31
9:42:33,881.0159042,876.9794994,869.8374937,895.9853291,188.14,189.15,185.44
9:42:35,883.150953,877.9394615,874.4178254,896.8576527,188.3,188.8,185.62
9:42:37,881.2188174,876.0736196,871.8914391,895.4467354,188.29,188.89,185.54
9:42:39,880.787348,876.5671213,870.8125314,894.7495374,188.16,188.98,185.58
9:42:41,881.1441186,875.8302489,872.6620875,894.7032778,188.32,188.77,185.64
9:42:43,881.1887149,877.2093495,870.7890769,895.3343907,188.13,189.04,185.56
9:42:45,881.5811625,877.1451267,870.6986095,896.6494845,188.19,189.11,185.43
9:42:47,882.3482192,876.9456979,874.903669,894.9709225,188.33,188.62,185.77
9:42:49,880.3525339,875.8978519,870.1155973,894.8024055,188.2,189.02,185.51
9:42:51,880.605618,876.0702395,869.5258837,895.9655036,188.21,189.14,185.38
9:42:53,881.7238707,877.9631226,870.9800637,895.9952419,188.1,189.09,185.54
9:42:55,882.3248061,877.4121584,871.5195175,897.7828443,188.26,189.09,185.37
9:42:57,881.7550882,877.8042556,871.6334394,895.5987312,188.12,189,185.6
9:42:59,881.2489199,875.1440788,871.6200369,896.7122654,188.43,188.93,185.37
9:43:01,881.9446225,877.6589092,872.3504775,895.5954269,188.17,188.92,185.63
9:43:03,881.6692402,876.6076831,871.4726085,896.6726143,188.28,189.01,185.44
9:43:05,880.3302357,877.1856885,869.6900653,893.8970394,188.01,189.07,185.64
9:43:07,881.4652121,875.5868783,873.0842687,895.4764737,188.4,188.75,185.58
9:43:09,881.7417093,874.806064,873.0608142,897.0823421,188.55,188.79,185.39
9:43:11,882.4452162,876.3676925,874.2368906,896.4809675,188.42,188.73,185.57
9:43:13,881.1374291,877.3039936,870.1960127,895.6747291,188.11,189.11,185.5
9:43:15,882.3136571,876.012777,873.6036187,897.0625165,188.46,188.8,185.47
9:43:17,881.7651223,877.0403421,871.3017256,896.7023526,188.23,189.05,185.44
9:43:21,883.0639901,877.175548,873.7208913,898.0339678,188.4,188.89,185.44
9:43:23,881.9290138,876.1547432,872.3873346,896.9832144,188.38,188.91,185.43
9:43:25,881.4551779,876.0972807,870.8895962,897.1120804,188.32,189.06,185.34
9:43:27,882.4507907,877.7873549,872.4409449,896.8807824,188.22,188.98,185.52
9:43:29,882.7562755,878.497186,872.2767633,897.2541634,188.17,189.05,185.51
9:43:31,881.2578392,875.8606703,871.5362707,896.1208036,188.33,188.94,185.45
9:43:33,881.1619571,876.0296777,870.8091808,896.3884483,188.29,189.03,185.4
9:43:35,881.5722433,876.3271308,873.0474116,895.106397,188.31,188.77,185.64
9:43:37,881.5978861,877.4189187,870.6215446,896.5074015,188.16,189.12,185.45
9:43:39,883.0383473,876.8916155,874.8132015,897.1583399,188.43,188.73,185.56
9:43:41,882.2646011,878.7844986,871.080583,896.6957441,188.06,189.15,185.52
9:43:43,881.695998,879.1089929,869.4655721,896.2860164,187.93,189.3,185.49
9:43:45,881.8632342,877.3479356,870.9566091,897.0327782,188.2,189.11,185.41
9:43:47,882.9513844,877.3276547,872.8095158,898.450304,188.36,189,185.37
9:43:49,881.9368182,878.0814278,870.4305579,897.0526038,188.11,189.19,185.42
9:43:51,882.120778,876.3879734,872.166192,897.5416336,188.37,188.97,185.38
9:43:53,882.0193214,878.473525,872.9234378,894.4554586,188.07,188.85,185.8
9:43:55,883.6403976,878.247055,873.2383984,899.1706318,188.33,189.03,185.37
9:43:57,882.1910172,877.8481975,871.5329201,896.9468676,188.18,189.07,185.47
9:43:59,882.156455,877.8752387,871.6870498,896.6660058,188.17,189.05,185.51
9:44:01,881.9546567,877.7704541,871.7674652,896.0910653,188.16,189.01,185.56
9:44:03,881.490855,878.4397235,869.9078573,895.8961142,188,189.21,185.52
9:44:05,883.5779627,879.9709307,873.0373597,897.4986783,188.07,189.05,185.59
9:44:07,881.6547464,878.5208471,870.1893114,896.0249802,188.01,189.19,185.53
9:44:09,881.5956563,877.973263,870.882895,895.7011631,188.08,189.08,185.56
9:44:11,882.2133153,878.2943771,872.3806333,895.7408142,188.12,188.96,185.65
9:44:13,881.9490822,879.2205378,868.4335735,897.9447528,187.95,189.48,185.3
9:44:15,881.5354513,878.2876168,869.5359357,896.5437483,188.02,189.26,185.43
9:44:17,883.0840585,879.5281313,871.8512314,897.637457,188.07,189.15,185.5
9:44:19,882.787493,878.7844986,870.8560898,898.4668253,188.13,189.25,185.34
9:44:21,882.9179372,880.0655749,871.3821411,897.0823421,187.97,189.2,185.56
9:44:23,883.2412605,880.112897,871.1107388,898.2619614,188.01,189.28,185.44
9:44:25,882.2846695,878.9568862,873.0407103,894.653714,188.03,188.87,185.81
9:44:28,881.8520852,880.0114925,870.0887921,895.2517843,187.82,189.23,185.66
9:44:30,882.4206882,879.3151819,871.8277768,895.9027227,188,189.06,185.65
9:44:32,883.9291587,880.3765485,874.3139554,896.8840867,188.06,188.92,185.73
9:44:34,882.678232,878.5681691,873.0373597,896.20341,188.14,188.93,185.65
9:44:36,882.5600517,879.6058747,870.1289998,897.7068464,187.98,189.32,185.42
9:44:38,882.5277194,880.7382244,870.7522198,895.8895057,187.82,189.23,185.67
9:44:40,883.8890221,882.2897125,872.5280617,896.656093,187.79,189.17,185.76
9:44:42,882.8365489,879.8762866,871.2581672,897.1484272,187.98,189.2,185.54
9:44:44,882.4307224,879.0042083,871.5295694,896.5305313,188.05,189.11,185.57
9:44:46,883.7451989,881.1979246,874.0861116,895.7606397,187.92,188.93,185.86
9:44:48,883.3003506,881.1235613,871.2950243,897.2673804,187.87,189.26,185.59
9:44:50,882.4898125,880.0114925,870.7287653,896.5107058,187.91,189.23,185.58
9:44:52,882.8688812,881.7657895,870.8125314,895.8366376,187.72,189.27,185.73
9:44:54,883.7708418,880.843009,873.5299045,896.7320909,187.98,189.01,185.73
9:44:56,883.7975996,882.0362014,871.9416988,897.211208,187.81,189.24,185.67
9:44:58,883.1253101,880.3326066,871.4458033,897.3731166,187.96,189.22,185.55
9:45:00,883.3248786,880.8903311,872.3404255,896.5371398,187.91,189.12,185.69
9:45:02,884.4319823,881.7218476,873.355671,898.0042294,187.95,189.13,185.64
9:45:04,883.6214441,882.9758826,870.8694924,896.8279144,187.65,189.37,185.69
9:45:06,883.8711835,882.8744782,871.1710504,897.3698123,187.7,189.36,185.65
9:45:08,884.9492996,882.7696936,872.5347629,899.3226275,187.87,189.32,185.53
9:45:10,884.4208332,883.2665754,871.8311275,897.9645784,187.73,189.34,185.65
9:45:12,883.97487,881.4717166,871.9618026,898.2685699,187.92,189.26,185.54
9:45:14,883.7150964,881.9618381,872.5012565,896.487576,187.81,189.15,185.76
9:45:16,884.1599447,882.9589819,873.1613336,896.1802802,187.73,189.12,185.86
9:45:18,883.1487232,883.7093748,869.8508963,895.7143801,187.48,189.44,185.78
9:45:20,884.3940754,884.1386537,871.901491,896.9633888,187.6,189.33,185.79
9:45:22,884.5735756,884.0304889,873.2618529,896.2595823,187.64,189.16,185.91
9:45:24,883.4787359,883.3341784,869.8743508,897.0360825,187.58,189.49,185.64
9:45:26,883.8020592,883.7330359,871.7071536,895.7969865,187.57,189.27,185.87
9:45:28,885.3874584,884.2569589,873.1747361,898.5362146,187.72,189.29,185.71
9:45:30,883.6314783,882.5229428,871.901491,896.2827121,187.72,189.22,185.77
9:45:32,884.2279541,884.4800487,871.1777517,896.8510441,187.53,189.41,185.78
9:45:34,883.901286,883.2936166,871.7741665,896.4545334,187.65,189.28,185.79
9:45:36,883.5489751,884.0845713,870.5210253,895.8729844,187.49,189.41,185.82
9:45:38,883.5066086,883.5099461,871.8813872,894.9676183,187.56,189.21,185.94
9:45:40,885.562499,883.530227,873.9252806,899.0252445,187.85,189.21,185.66
9:45:42,884.1777832,884.3887847,870.6617524,897.3004229,187.53,189.47,185.71
9:45:44,884.1978516,885.0817151,869.9782208,897.3565953,187.44,189.57,185.7
9:45:46,884.2101156,884.5544119,871.7607639,896.1505419,187.51,189.32,185.87
9:45:48,885.379654,885.2236813,872.997152,897.7431932,187.58,189.31,185.82
9:45:50,884.4330972,884.8620054,870.9532585,897.3070315,187.5,189.47,185.74
9:45:52,884.7519608,885.216921,870.9566091,897.9017975,187.5,189.51,185.7
9:45:54,884.8601069,884.7437002,872.3203217,897.340074,187.58,189.33,185.8
9:45:56,884.6315508,885.6394396,871.5396214,896.5569654,187.42,189.41,185.88
9:45:58,884.1242676,883.2293938,872.4509968,896.5107058,187.69,189.21,185.81
9:46:00,884.4620848,885.4095895,871.7540627,896.0679355,187.43,189.36,185.92
9:46:02,884.7486161,884.0879515,870.9968169,898.9558551,187.66,189.51,185.56
9:46:04,884.9125076,884.8180635,873.2082426,896.5470526,187.58,189.22,185.92
9:46:06,884.4397866,885.7543646,871.9752052,895.4467354,187.38,189.32,186.01
9:46:08,884.2000814,886.1025199,870.2060647,896.1406291,187.29,189.54,185.87
9:46:10,885.0262282,886.5689804,871.5396214,896.8180016,187.34,189.47,185.9
9:46:12,884.8166255,887.5492234,870.7354666,896.0315887,187.18,189.55,185.98
9:46:14,885.1031569,887.2112086,872.4576981,895.5128205,187.26,189.35,186.09
9:46:16,884.9894362,884.6355355,871.8813872,898.2619614,187.61,189.41,185.69
9:46:18,884.7475012,884.0034478,872.9602949,897.0988633,187.67,189.23,185.82
9:46:20,882.9179372,884.7065186,869.9313118,893.9763415,187.31,189.4,186
9:46:22,885.3328279,886.7515084,872.1762439,896.9204335,187.36,189.42,185.93
9:46:24,883.6615808,886.832632,869.9279611,894.1052075,187.11,189.51,186.09
9:46:26,885.2570142,885.9199919,871.854582,897.8257996,187.47,189.45,185.79
9:46:28,884.8422684,885.5549359,871.7406601,897.0658208,187.46,189.41,185.84
9:46:30,884.9459548,885.9098514,872.3672307,896.4082739,187.43,189.34,185.94
9:46:32,884.5981035,885.4366307,871.5764785,896.6197462,187.44,189.4,185.86
9:46:34,885.7130115,885.8659095,873.1847881,897.9183188,187.54,189.33,185.84
9:46:36,884.7452714,885.4839527,872.6386329,895.9621993,187.46,189.27,185.98
9:46:38,884.7441565,885.899711,872.4643994,895.7242929,187.4,189.3,186.01
9:46:40,885.5245921,886.7109466,872.3370749,897.3698123,187.4,189.42,185.89
9:46:42,884.0685222,885.7611249,871.7071536,894.6041501,187.32,189.31,186.07
9:46:44,885.453238,888.0427251,871.2782711,896.900608,187.2,189.56,185.95
9:46:46,884.8500727,887.3937366,872.7860613,894.2605075,187.2,189.27,186.23
9:46:48,884.7486161,886.765029,871.5630759,895.7804652,187.28,189.43,186
9:46:50,884.7887528,885.4400108,871.6267381,897.1319059,187.47,189.42,185.82
9:46:52,885.0329177,886.673765,871.5563746,896.7188739,187.33,189.47,185.91
9:46:54,883.828817,885.9368926,869.9547663,895.4500397,187.26,189.52,185.92
9:46:56,885.3774242,886.33237,871.392193,898.2355274,187.43,189.54,185.75
9:46:58,885.0329177,886.4743362,871.7004523,896.771742,187.36,189.45,185.9
9:47:00,884.6103675,886.4303943,872.2030491,895.066746,187.31,189.32,186.08
9:47:02,884.3004231,887.9176596,869.6800134,895.1823949,187.05,189.63,186.02
9:47:04,884.9972406,886.4371546,871.8780365,896.5272271,187.36,189.42,185.93
9:47:06,885.5245921,886.8664334,871.7674652,897.77954,187.37,189.5,185.83
9:47:08,884.5702308,885.3555071,871.9282962,896.2694951,187.45,189.35,185.91
9:47:10,885.7486886,887.4917609,874.1363713,895.4962992,187.32,189.2,186.19
9:47:12,885.6371978,887.8466765,873.8214106,895.1295268,187.25,189.23,186.22
9:47:14,885.4554678,887.2652909,872.1326855,896.8246101,187.31,189.44,185.96
9:47:16,885.550235,887.7283713,873.8113587,894.9973566,187.26,189.22,186.23
9:47:18,884.6125973,886.7819297,869.9748702,896.927042,187.26,189.63,185.82
9:47:20,885.2748527,888.2151126,870.5310772,896.9402591,187.15,189.64,185.92
9:47:22,886.107689,888.360459,872.4576981,897.3665081,187.24,189.49,185.97
9:47:24,884.919197,886.6230628,871.4022449,896.5833994,187.32,189.47,185.91
9:47:26,884.8812902,886.0247765,870.6952588,897.753106,187.4,189.57,185.74
9:47:28,884.0607179,887.2686711,868.7853912,895.9886334,187.11,189.72,185.88
9:47:30,884.4264077,887.6945698,869.8140392,895.6416865,187.1,189.63,185.98
9:47:32,886.2626612,887.5086616,874.1129167,897.0261697,187.39,189.28,186.04
9:47:34,884.9604486,888.8708614,870.0418831,895.8498546,187.01,189.67,186.02
9:47:36,884.9760574,888.360459,871.3720891,895.0832672,187.08,189.48,186.13
9:47:38,885.3740795,887.2990924,871.0939856,897.5746762,187.29,189.58,185.84
9:47:40,885.4231355,888.2353935,871.6602446,896.2463653,187.17,189.51,186.03
9:47:42,884.8790604,888.0258243,871.2347127,895.2583928,187.12,189.49,186.1
9:47:44,885.5335113,888.5666481,871.023622,896.8774782,187.13,189.61,185.96
9:47:46,884.1432211,887.654008,868.6379628,896.0018504,187.07,189.75,185.89
9:47:48,884.192277,888.0292045,869.5962473,894.8354481,187.02,189.63,186.06
9:47:50,885.2358309,888.6477716,871.0202714,895.919244,187.08,189.57,186.05
9:47:52,884.9448399,886.2343457,870.8058301,897.6275443,187.38,189.56,185.77
9:47:54,885.1198805,886.1701229,872.1628413,896.8708697,187.41,189.39,185.9
9:47:56,884.6739173,887.4376785,872.2767633,894.1977267,187.17,189.31,186.22
9:47:58,885.8780179,887.0962835,873.3958787,896.9964314,187.39,189.32,185.99
9:48:00,885.0819736,887.2957123,872.1259843,895.6945546,187.25,189.39,186.06
9:48:02,885.9270739,887.9007588,873.9855922,895.7738567,187.28,189.25,186.17
9:48:04,885.585912,888.4483429,871.241414,896.9336505,187.16,189.59,185.96
9:48:06,886.0998846,889.5874529,871.4893617,897.0988633,187.07,189.62,186.01
9:48:08,884.3840412,887.1672666,869.7637795,896.0811525,187.17,189.63,185.91
9:48:10,885.5937164,888.6950937,872.2499581,895.7209886,187.12,189.45,186.13
9:48:12,884.5836097,888.451723,869.127157,896.0448057,187.02,189.75,185.94
9:48:14,885.7698718,887.3869763,873.3992294,896.3884483,187.33,189.31,186.06
9:48:16,886.1400213,887.9413206,872.2734126,898.0537933,187.31,189.52,185.88
9:48:18,884.6549638,887.1875475,871.8813872,894.7759715,187.2,189.37,186.13
9:48:20,885.0596755,887.2179689,870.9029988,896.9105208,187.26,189.56,185.89
9:48:22,885.2269116,886.7278474,871.5228682,897.2739889,187.35,189.5,185.86
9:48:25,885.6795643,887.0895232,873.3958787,896.4148824,187.36,189.3,186.05
9:48:27,885.7509184,888.1948318,871.7540627,897.1649485,187.22,189.54,185.95
9:48:29,885.7642973,887.0929034,872.8966326,897.1550357,187.38,189.38,185.96
9:48:31,885.8980863,888.5294664,873.0842687,895.9621993,187.19,189.37,186.14
9:48:33,886.2102605,889.5130896,872.2399062,896.758525,187.1,189.53,186.07
9:48:35,884.5468178,886.8461525,870.1055453,896.5404441,187.24,189.6,185.87
9:48:37,886.2883041,887.4376785,871.4793098,899.7687021,187.4,189.65,185.66
9:48:39,884.9938959,887.5526036,872.8128665,894.5050225,187.2,189.28,186.22
9:48:41,885.0106195,885.8152073,872.9267884,896.1406291,187.45,189.27,185.99
9:48:43,884.8935542,887.0827629,871.8244262,895.6416865,187.25,189.41,186.04
9:48:45,885.9883938,887.2145887,873.3188139,897.2839017,187.39,189.35,185.97
9:48:47,885.0763991,888.0224442,870.2194672,896.8477399,187.15,189.66,185.9
9:48:49,886.1132635,888.086667,873.0172558,897.0988633,187.28,189.41,186.01
9:48:51,885.3094148,887.9108993,870.8527392,897.0228655,187.2,189.6,185.91
9:48:53,885.6962879,888.0765266,871.6434914,897.2277293,187.23,189.55,185.94
9:48:55,884.4342121,886.3796921,872.3471268,894.4521544,187.29,189.27,186.15
9:48:57,884.7352372,888.4111612,870.7756743,894.9081417,187.04,189.53,186.13
9:48:59,886.1266424,886.9340364,871.6133356,899.6497489,187.45,189.61,185.65
9:49:01,885.4677318,888.1644104,871.646842,896.461142,187.18,189.51,186.01
9:49:03,885.840111,887.4309182,872.2801139,897.6572826,187.34,189.48,185.89
9:49:05,886.2849593,889.5130896,871.8914391,897.3235527,187.11,189.59,186.01
9:49:07,886.1266424,888.6072099,874.8165522,894.8552736,187.21,189.16,186.33
9:49:09,884.4330972,887.8872382,869.8274418,895.4599524,187.07,189.63,186
9:49:11,884.447591,887.7047102,871.0939856,894.4323288,187.1,189.45,186.15
9:49:13,885.2246818,887.4410587,872.6989445,895.4103886,187.25,189.33,186.12
9:49:15,885.9538317,889.2764792,873.4226839,895.0634417,187.09,189.33,186.28
9:49:17,886.0485988,888.7762173,870.5377785,898.6782976,187.18,189.75,185.78
9:49:19,886.4031396,888.1475097,873.0708661,897.8456252,187.32,189.44,185.95
9:49:21,884.6583086,887.8162551,869.6264031,896.3950568,187.12,189.69,185.9
9:49:23,887.1111062,888.8776217,874.6925783,897.6308485,187.31,189.31,186.08
9:49:25,886.1890772,889.4319661,870.8091808,898.1859635,187.11,189.73,185.87
9:49:27,885.9627509,889.1750748,871.0939856,897.4854613,187.11,189.66,185.94
9:49:29,886.1768133,888.2489141,873.4896968,896.6627016,187.27,189.35,186.08
9:49:31,884.3673176,887.5762646,870.1692076,895.2319588,187.11,189.57,186.03
9:49:33,885.0596755,886.6568642,870.9733624,897.3896379,187.34,189.55,185.82
9:49:35,884.5836097,887.2652909,870.7555704,895.5987312,187.18,189.52,186.01
9:49:37,885.9047757,887.7047102,873.3121126,896.5635739,187.31,189.34,186.06
9:49:39,884.9492996,887.3295138,871.911543,895.479778,187.23,189.4,186.08
9:49:41,885.8590645,888.1677906,871.2112582,898.0471848,187.24,189.63,185.84
9:49:43,884.7062496,887.7689331,871.1006869,895.1295268,187.13,189.48,186.09
9:49:45,885.8468005,887.9616015,872.373932,897.0658208,187.26,189.46,185.98
9:49:47,885.6405425,887.8973787,872.0321662,896.8543484,187.24,189.48,185.98
9:49:49,884.9660232,886.923896,871.2916736,896.5371398,187.29,189.49,185.93
9:49:51,885.6784494,886.9069952,871.5664265,898.3941316,187.39,189.55,185.77
9:49:53,884.6304359,885.9706941,873.3992294,894.395982,187.37,189.15,186.18
9:49:55,886.5358136,888.4990451,874.0827609,896.8973037,187.29,189.32,186.1
9:49:57,884.4854978,887.9413206,870.3233372,895.0733545,187.07,189.56,186.07
9:49:59,885.0752842,887.6033058,870.3099347,897.1649485,187.21,189.65,185.86
9:50:01,885.5658437,887.9582214,871.5362707,897.0625165,187.22,189.54,185.94
9:50:03,884.27701,887.677669,870.3668956,894.6702353,187.08,189.53,186.09
9:50:05,885.8133533,887.7993544,871.6166862,897.8720592,187.28,189.57,185.86
9:50:07,885.440974,888.0292045,872.7659574,895.4103886,187.2,189.35,186.16
9:50:09,884.4186034,886.1937839,870.5042721,896.4049696,187.31,189.53,185.87
9:50:11,885.0262282,888.61059,870.9398559,895.4136928,187.06,189.55,186.1
9:50:13,886.2236394,887.1030438,874.8098509,896.6197462,187.44,189.17,186.1
9:50:15,885.61044,888.1982119,873.5902161,894.9345757,187.2,189.26,186.25
9:50:17,884.3662027,888.6984739,870.0854414,894.214248,186.95,189.58,186.17
9:50:19,885.8077787,887.3734557,872.88323,897.0228655,187.34,189.39,185.98
9:50:21,884.6928707,886.3222295,871.901491,895.7143801,187.33,189.37,186.01
9:50:23,884.9950108,887.7317514,872.6352823,894.5083267,187.18,189.31,186.22
9:50:25,884.5601967,886.7447481,870.5243759,896.2661909,187.25,189.55,185.91
9:50:27,885.4376293,888.3536987,871.797621,896.0381972,187.15,189.49,186.07
9:50:29,884.7776037,887.9447008,870.4942201,895.7672482,187.12,189.58,186.01
9:50:31,885.2202222,888.6579121,870.5880382,896.2893206,187.08,189.63,186
9:50:33,885.391918,889.6787169,870.7287653,895.661512,186.96,189.63,186.11
9:50:35,885.6784494,887.7013301,873.7912548,895.4236056,187.28,189.24,186.19
9:50:37,885.9248441,888.6579121,872.1393868,896.8477399,187.18,189.51,186.02
9:50:39,884.2391032,886.6872856,869.0333389,896.8411314,187.22,189.71,185.78
9:50:41,885.6795643,887.4173976,871.807673,897.6605868,187.32,189.52,185.87
9:50:43,885.8702136,888.4787642,873.459541,895.5590801,187.19,189.31,186.2
9:50:45,886.083161,888.3875002,872.0422181,897.6771081,187.24,189.54,185.93
9:50:47,886.3239811,889.3069006,873.0943207,896.4545334,187.14,189.43,186.13
9:50:49,885.513443,888.1610303,871.9282962,896.3223632,187.19,189.48,186.04
9:50:51,884.1632894,888.086667,869.2377283,895.0469204,187.01,189.67,186.02
9:50:53,884.6036781,886.1633626,870.6248953,896.8642612,187.34,189.54,185.83
9:50:55,886.1857325,887.6911896,873.61032,897.1153846,187.35,189.34,186.02
9:50:57,885.6795643,887.5661242,871.6334394,897.6870209,187.3,189.54,185.87
9:50:59,885.2458651,886.8393922,872.0690233,896.6825271,187.34,189.42,185.95
9:51:01,885.6238189,887.3193733,872.5213604,896.887391,187.32,189.41,185.97
9:51:03,886.5592267,887.2990924,875.007539,897.2277293,187.46,189.19,186.06
9:51:05,884.7475012,887.2044483,870.4841682,896.4115781,187.22,189.58,185.91
9:51:07,885.8055489,886.9137555,873.563411,896.7948718,187.41,189.29,186.01
9:51:09,884.8222,887.0591019,871.4927123,895.7804652,187.25,189.45,186.01
9:51:11,885.4933747,887.5221822,873.0105545,895.8201163,187.28,189.32,186.1
9:51:13,884.5914141,887.7587926,869.5761434,896.3025377,187.11,189.68,185.91
9:51:15,884.5401283,886.9982592,870.9800637,895.5095163,187.22,189.48,186.01
9:51:17,884.9972406,887.8838581,871.3251801,895.6582078,187.15,189.49,186.06
9:51:19,883.9035159,886.6839054,868.5240409,896.3521015,187.17,189.74,185.8
9:51:21,884.6627682,886.879954,871.439102,895.5359503,187.25,189.43,186.03
9:51:23,885.6126698,888.2421538,871.2548166,897.2012953,187.19,189.59,185.93
9:51:25,886.4443912,886.8934746,874.4747864,897.8092784,187.5,189.25,185.96
9:51:27,886.0976548,887.2281093,872.9502429,897.9579699,187.4,189.42,185.89
